epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,1136.65,1.43794,1.02553,1.32373,0.77759,0.81694,0.85356,0.3803,1.91225,0.98189,1.52947,0.0009902,0.0009902,0.0009902
155,1143.51,1.43506,1.02551,1.32026,0.79006,0.8277,0.85164,0.46078,1.5875,0.96881,1.38432,0.0009836,0.0009836,0.0009836
156,1151.3,1.43828,1.03337,1.35502,0.76783,0.83133,0.84478,0.45521,1.57321,0.99065,1.35919,0.000977,0.000977,0.000977
157,1159.19,1.45452,1.03232,1.34453,0.74098,0.82923,0.82498,0.31332,2.11191,1.31056,1.74254,0.0009704,0.0009704,0.0009704
158,1166.77,1.44977,1.02888,1.32008,0.74653,0.82377,0.84535,0.41228,1.76762,1.14773,1.48103,0.0009638,0.0009638,0.0009638
159,1173.57,1.45462,1.04099,1.33698,0.77026,0.81967,0.85194,0.42384,1.75625,0.93877,1.4851,0.0009572,0.0009572,0.0009572
160,1180.41,1.45478,1.04293,1.35944,0.778,0.82787,0.85215,0.39556,1.84152,1.03931,1.5005,0.0009506,0.0009506,0.0009506
161,1187.91,1.47815,1.05384,1.3624,0.77998,0.84426,0.85182,0.4322,1.6338,1.01465,1.37246,0.000944,0.000944,0.000944
162,1195.27,1.47583,1.03952,1.35862,0.75977,0.82923,0.85269,0.46214,1.58049,0.90488,1.34194,0.0009374,0.0009374,0.0009374
163,1202.84,1.45839,1.05406,1.3333,0.76988,0.80898,0.83382,0.40518,1.71754,1.04949,1.42105,0.0009308,0.0009308,0.0009308
164,1210.03,1.45981,1.05165,1.35124,0.7638,0.8388,0.84871,0.40618,1.8195,0.9753,1.47264,0.0009242,0.0009242,0.0009242
165,1217.4,1.44978,1.05459,1.36231,0.77007,0.84836,0.86068,0.39546,1.87326,0.98129,1.51304,0.0009176,0.0009176,0.0009176
166,1225.65,1.42998,1.04847,1.33617,0.75249,0.86066,0.85904,0.39183,1.86375,1.0027,1.52263,0.000911,0.000911,0.000911
167,1233.1,1.43792,1.0024,1.3262,0.77362,0.83197,0.86406,0.4512,1.659,0.88474,1.37746,0.0009044,0.0009044,0.0009044
168,1239.6,1.44151,1.03405,1.33121,0.77826,0.84563,0.8533,0.46582,1.55573,0.98985,1.34452,0.0008978,0.0008978,0.0008978
169,1246.28,1.43977,1.00944,1.35208,0.75569,0.82104,0.84831,0.41629,1.73408,0.99817,1.43535,0.0008912,0.0008912,0.0008912
170,1253.81,1.46988,1.04152,1.3447,0.77823,0.85109,0.8571,0.43637,1.6684,0.92265,1.36957,0.0008846,0.0008846,0.0008846
171,1262.21,1.42697,1.03327,1.31694,0.7588,0.8388,0.85379,0.43859,1.6481,0.94511,1.3799,0.000878,0.000878,0.000878
172,1269.4,1.42458,0.99763,1.32291,0.75932,0.81456,0.85402,0.37342,1.96884,1.00611,1.59742,0.0008714,0.0008714,0.0008714
173,1276.71,1.42979,1.02968,1.34517,0.79128,0.81967,0.86257,0.46391,1.64341,0.88457,1.38623,0.0008648,0.0008648,0.0008648
174,1283.91,1.44384,1.02097,1.31137,0.79421,0.82104,0.86162,0.47291,1.57566,0.90361,1.34445,0.0008582,0.0008582,0.0008582
175,1291.54,1.42428,1.01507,1.328,0.76235,0.83333,0.85855,0.45385,1.64082,0.90758,1.38512,0.0008516,0.0008516,0.0008516
176,1298.86,1.41132,1.00294,1.31589,0.75489,0.8347,0.82902,0.38735,1.86135,1.09681,1.50532,0.000845,0.000845,0.000845
177,1306.1,1.42979,1.005,1.331,0.78071,0.82104,0.86064,0.44532,1.66054,0.91059,1.37477,0.0008384,0.0008384,0.0008384
178,1313.49,1.43176,1.03568,1.33961,0.7794,0.8306,0.86508,0.40302,1.79911,0.94247,1.46795,0.0008318,0.0008318,0.0008318
179,1320.93,1.44125,1.01728,1.33415,0.77835,0.84973,0.85937,0.43953,1.66401,0.89841,1.39831,0.0008252,0.0008252,0.0008252
180,1327.96,1.41624,1.00789,1.32145,0.76617,0.8505,0.84908,0.4132,1.76455,1.03973,1.47917,0.0008186,0.0008186,0.0008186
